id,correcta,puntaje_obtenido,pregunta_id,respuesta_id,quizUser_id,nombreUser_id,uso_ayuda,dificultad,tiempo_pregunta
2166,1,1,6,15,185,185,0,1,51
2167,1,2,20,53,185,185,0,2,68
2168,1,1,12,31,185,185,1,1,63
2169,1,1,18,46,185,185,0,1,72
2170,1,2,32,87,185,185,0,2,69
2171,1,1,1,1,185,185,0,1,77
2172,0,0,34,91,186,186,0,3,4
2173,1,2,13,32,186,186,0,2,9
2174,1,3,25,67,186,186,0,3,8
2175,1,3,35,95,186,186,0,3,13
2176,1,3,29,78,186,186,0,3,12
2177,1,3,23,63,186,186,0,3,20
2178,1,3,27,73,186,186,0,3,20
2179,1,3,24,66,186,186,0,3,28
2180,1,3,33,90,186,186,0,3,280
2181,1,2,26,69,186,186,0,2,44
2182,1,1,30,83,186,186,0,1,286
2183,1,1,16,42,186,186,0,1,57
2184,1,2,10,24,186,186,0,2,294
2185,1,1,12,31,186,186,0,1,61
2186,1,2,21,55,186,186,0,2,299
2187,1,1,1,1,186,186,0,1,67
2188,0,0,5,12,186,186,0,2,312
2189,1,1,8,19,186,186,0,1,74
2190,1,2,11,27,186,186,0,2,329
2191,1,1,9,21,186,186,0,1,78
2192,1,1,14,36,187,187,0,1,29
2193,1,2,15,38,187,187,0,2,24
2194,1,3,24,66,187,187,0,3,36
2195,1,3,35,95,187,187,0,3,28
2196,1,3,27,73,187,187,0,3,39
2197,1,3,23,63,187,187,0,3,41
2198,1,3,29,78,187,187,0,3,42
2199,1,3,33,90,187,187,0,3,45
2200,1,3,25,67,187,187,0,3,46
2201,1,3,34,93,187,187,0,3,55
2202,1,2,5,13,187,187,0,2,51
2203,1,1,8,19,187,187,0,1,60
2204,1,1,4,11,187,187,0,1,59
2205,1,2,21,55,187,187,0,2,66
2206,1,2,28,77,187,187,0,2,66
2207,1,1,1,1,187,187,0,1,70
2208,1,2,11,27,187,187,0,2,803
2209,1,1,7,18,187,187,0,1,79
2210,1,1,19,49,187,187,0,1,807
2211,1,1,3,7,187,187,0,1,88
2212,0,0,4,10,188,188,0,1,28
2213,1,1,14,36,188,188,1,1,34
2214,1,1,17,43,188,188,0,1,58
2215,0,0,28,76,189,189,0,2,17
2216,1,1,19,49,189,189,0,1,34
2217,1,2,15,38,189,189,0,2,26
2218,0,0,29,79,189,189,0,3,44
2219,0,0,5,12,189,189,0,2,31
2220,1,1,9,21,189,189,0,1,54
2221,0,0,22,60,189,189,0,2,37
2222,1,1,4,11,189,189,0,1,59
2223,1,2,11,27,189,189,0,2,59
2224,0,0,35,94,189,189,0,3,76
2225,1,2,13,32,189,189,0,2,73
2226,1,3,25,67,189,189,0,3,96
2227,1,2,10,24,189,189,0,2,87
2228,1,1,30,83,189,189,0,1,107
2229,1,1,16,42,189,189,0,1,93
2230,0,0,6,14,189,189,0,1,134
2231,1,1,3,7,189,189,0,1,101
2232,1,1,12,31,189,189,0,1,138
2233,1,1,1,1,189,189,0,1,110
2234,1,1,18,46,189,189,0,1,148
2235,1,1,18,46,190,190,0,1,6
2236,1,2,22,58,190,190,0,2,5
2237,0,0,27,72,190,190,0,3,39
2238,1,2,5,13,190,190,1,2,41
2239,1,1,30,83,190,190,0,1,45
2240,1,2,21,55,190,190,0,2,50
2241,1,3,34,93,190,190,0,3,138
2242,1,2,10,24,190,190,0,2,55
2243,1,3,29,78,190,190,0,3,220
2244,1,2,28,77,190,190,0,2,98
2245,1,1,8,19,190,190,0,1,225
2246,1,1,17,43,190,190,0,1,120
2247,1,1,2,5,190,190,0,1,234
2248,0,0,7,16,190,190,0,1,175
2249,1,1,19,49,190,190,0,1,287
2250,1,1,14,36,190,190,0,1,183
2251,1,1,12,31,190,190,0,1,293
2252,1,1,9,21,190,190,0,1,186
2253,1,1,3,7,190,190,0,1,297
2254,1,1,1,1,190,190,0,1,191
2255,1,1,19,49,191,191,0,1,10
2256,1,2,22,58,191,191,0,2,43
2257,0,0,23,61,191,191,0,3,174
2258,0,0,26,71,191,191,0,2,51
2259,1,1,8,19,191,191,0,1,180
2260,1,1,18,46,191,191,0,1,55
2261,1,2,10,24,191,191,0,2,184
2262,1,1,6,15,191,191,0,1,68
2263,1,2,21,55,191,191,0,2,190
2264,1,1,2,5,191,191,0,1,88
2265,0,0,4,10,191,191,0,1,202
2266,1,1,14,36,191,191,0,1,94
2267,1,1,16,42,191,191,0,1,212
2268,1,1,3,7,191,191,0,1,102
2269,1,1,1,1,191,191,0,1,215
2270,1,1,17,43,191,191,0,1,108
2271,1,1,7,18,191,191,0,1,220
2272,1,1,30,83,191,191,0,1,113
2273,1,1,12,31,191,191,0,1,228
2274,1,1,9,21,191,191,0,1,117
2275,1,1,18,46,192,192,0,1,3
2276,1,2,22,58,192,192,0,2,5
2277,0,0,24,64,192,192,0,3,93
2278,1,2,21,55,192,192,0,2,11
2279,0,0,27,72,192,192,0,3,98
2280,1,2,32,87,192,192,0,2,18
2281,1,3,25,67,192,192,0,3,104
2282,1,2,5,13,192,192,0,2,23
2283,0,0,35,94,192,192,0,3,111
2284,1,2,15,38,192,192,0,2,33
2285,0,0,33,89,192,192,0,3,118
2286,1,2,13,32,192,192,0,2,51
2287,1,3,29,78,192,192,0,3,131
2288,1,2,28,77,192,192,0,2,55
2289,0,0,34,91,192,192,0,3,138
2290,1,2,26,69,192,192,0,2,61
2291,1,3,23,63,192,192,0,3,142
2292,1,2,10,24,192,192,0,2,64
2293,1,1,7,18,192,192,0,1,146
2294,1,1,17,43,192,192,0,1,69
2295,1,2,28,77,193,193,0,2,4
2296,1,3,33,90,193,193,0,3,6
2297,1,3,29,78,193,193,0,3,18
2298,1,3,34,93,193,193,0,3,11
2299,1,3,27,73,193,193,0,3,38
2300,1,3,35,95,193,193,0,3,16
2301,1,3,25,67,193,193,0,3,43
2302,1,3,24,66,193,193,0,3,37
2303,1,3,23,63,193,193,0,3,47
2304,1,1,30,83,193,193,0,1,41
2305,1,2,26,69,193,193,0,2,52
2306,1,2,11,27,193,193,0,2,45
2307,1,1,1,1,193,193,0,1,55
2308,1,2,31,84,193,193,0,2,85
2309,1,1,19,49,193,193,0,1,62
2310,1,2,15,38,193,193,0,2,92
2311,1,1,17,43,193,193,0,1,66
2312,1,2,13,32,193,193,0,2,98
2313,1,1,7,18,193,193,0,1,71
2314,1,2,32,87,193,193,0,2,106
2315,1,1,30,83,194,194,0,1,10
2316,1,2,21,55,194,194,0,2,6
2317,1,3,23,63,194,194,0,3,15
2318,1,3,29,78,194,194,0,3,13
2319,1,3,24,66,194,194,0,3,20
2320,1,3,27,73,194,194,0,3,17
2321,1,3,25,67,194,194,0,3,25
2322,1,3,35,95,194,194,0,3,25
2323,1,3,34,93,194,194,0,3,35
2324,1,3,33,90,194,194,0,3,32
2325,1,2,15,38,194,194,0,2,41
2326,1,1,2,5,194,194,0,1,44
2327,1,2,32,87,194,194,0,2,45
2328,1,2,26,69,194,194,0,2,48
2329,1,1,19,49,194,194,0,1,58
2330,1,2,31,84,194,194,0,2,56
2331,1,2,13,32,194,194,0,2,64
2332,1,1,12,31,194,194,0,1,63
2333,1,2,5,13,194,194,0,2,70
2334,1,2,10,24,194,194,0,2,67
2335,0,0,29,80,195,195,0,3,155
2336,1,2,28,77,195,195,0,2,8
2337,1,3,27,73,195,195,0,3,165
2338,1,2,31,84,195,195,0,2,19
2339,0,0,33,89,195,195,1,3,182
2340,1,2,5,13,195,195,0,2,36
2341,1,3,24,66,195,195,1,3,209
2342,0,0,26,71,195,195,1,2,51
2343,1,1,6,15,195,195,0,1,213
2344,1,1,9,21,195,195,0,1,58
2345,1,2,11,27,195,195,0,2,218
2346,1,1,3,7,195,195,0,1,69
2347,1,2,13,32,195,195,0,2,227
2348,1,1,12,31,195,195,0,1,77
2349,1,1,30,83,195,195,0,1,232
2350,1,1,2,5,195,195,0,1,92
2351,1,1,17,43,195,195,0,1,244
2352,0,0,1,3,195,195,0,1,100
2353,1,1,16,42,195,195,0,1,251
2354,1,1,8,19,195,195,0,1,114
2355,1,1,2,5,196,196,0,1,4
2356,1,2,10,24,196,196,0,2,15
2357,0,0,25,68,196,196,0,3,28
2358,1,2,32,87,196,196,0,2,22
2359,1,3,24,66,196,196,0,3,33
2360,1,3,33,90,196,196,0,3,28
2361,1,3,23,63,196,196,1,3,55
2362,1,2,28,77,196,196,0,2,33
2363,1,3,29,78,196,196,0,3,62
2364,1,3,34,93,196,196,1,3,44
2365,1,2,21,55,196,196,1,2,72
2366,1,1,3,7,196,196,0,1,49
2367,1,2,13,32,196,196,0,2,78
2368,1,1,1,1,196,196,0,1,52
2369,1,2,31,84,196,196,0,2,86
2370,1,1,8,19,196,196,0,1,57
2371,1,2,11,27,196,196,0,2,90
2372,1,1,9,21,196,196,0,1,61
2373,1,2,22,58,196,196,1,2,109
2374,1,1,4,11,196,196,1,1,79
2375,1,1,1,1,197,197,0,1,3
2376,1,2,31,84,197,197,0,2,4
2377,1,3,34,93,197,197,0,3,7
2378,0,0,25,68,197,197,0,3,11
2379,1,2,11,27,197,197,0,2,11
2380,1,3,35,95,197,197,1,3,22
2381,1,2,22,58,197,197,0,2,15
2382,1,3,27,73,197,197,0,3,27
2383,1,3,24,66,197,197,0,3,18
2384,1,3,23,63,197,197,0,3,34
2385,1,3,33,90,197,197,0,3,24
2386,1,3,29,78,197,197,0,3,39
2387,1,1,3,7,197,197,0,1,27
2388,1,2,26,69,197,197,0,2,43
2389,1,1,2,5,197,197,0,1,31
2390,1,2,32,87,197,197,0,2,47
2391,1,2,15,38,197,197,1,2,41
2392,1,1,6,15,197,197,0,1,50
2393,1,2,20,53,197,197,1,2,52
2394,1,1,4,11,197,197,0,1,56
2395,1,2,20,53,198,198,0,2,3
2396,1,3,34,93,198,198,0,3,4
2397,1,3,23,63,198,198,0,3,7
2398,1,3,27,73,198,198,0,3,6
2399,1,3,35,95,198,198,0,3,11
2400,1,3,24,66,198,198,0,3,9
2401,1,3,33,90,198,198,0,3,15
2402,1,3,29,78,198,198,0,3,13
2403,0,0,25,68,198,198,0,3,20
2404,1,2,21,55,198,198,0,2,16
2405,1,1,18,46,198,198,0,1,23
2406,1,2,13,32,198,198,0,2,20
2407,1,2,22,58,198,198,0,2,27
2408,1,1,7,18,198,198,1,1,42
2409,1,1,14,36,198,198,1,1,50
2410,1,1,17,43,198,198,0,1,48
2411,1,2,28,77,198,198,0,2,55
2412,1,1,9,21,198,198,0,1,52
2413,1,2,5,13,198,198,0,2,59
2414,0,0,16,41,198,198,0,1,57
2415,1,3,34,93,199,199,1,3,22
2416,1,2,11,27,199,199,0,2,7
2417,1,3,25,67,199,199,0,3,30
2418,1,3,33,90,199,199,0,3,14
2419,1,3,23,63,199,199,0,3,41
2420,1,3,27,73,199,199,0,3,25
2421,1,3,29,78,199,199,0,3,48
2422,0,0,35,94,199,199,0,3,36
2423,1,2,15,38,199,199,0,2,445
2424,1,1,3,7,199,199,0,1,58
2425,0,0,26,71,199,199,0,2,451
2426,0,0,12,30,199,199,0,1,66
2427,1,1,6,15,199,199,0,1,455
2428,1,1,9,21,199,199,0,1,73
2429,1,2,5,13,199,199,0,2,490
2430,1,1,2,5,199,199,0,1,84
2431,1,1,30,83,199,199,0,1,497
2432,1,1,16,42,199,199,0,1,97
2433,1,1,7,18,199,199,0,1,502
2434,1,1,18,46,199,199,0,1,105
2435,1,1,4,11,200,200,0,1,16
2436,1,2,32,87,200,200,0,2,19
2437,1,3,33,90,200,200,0,3,23
2438,1,3,23,63,200,200,0,3,26
2439,1,3,25,67,200,200,0,3,32
2440,1,3,34,93,200,200,0,3,36
2441,1,3,29,78,200,200,0,3,47
2442,0,0,24,64,200,200,0,3,110
2443,1,2,20,53,200,200,0,2,52
2444,1,3,27,73,200,200,0,3,114
2445,1,2,31,84,200,200,0,2,70
2446,1,3,35,95,200,200,0,3,124
2447,1,2,21,55,200,200,0,2,85
2448,1,1,30,83,200,200,0,1,131
2449,1,1,16,42,200,200,0,1,89
2450,1,1,8,19,200,200,0,1,139
2451,1,1,17,43,200,200,0,1,104
2452,1,1,14,36,200,200,0,1,174
2453,1,1,12,31,200,200,0,1,110
2454,1,1,6,15,200,200,0,1,178
2455,1,1,14,36,201,201,0,1,6
2456,1,2,11,27,201,201,0,2,4
2457,1,3,23,63,201,201,0,3,14
2458,1,3,35,95,201,201,0,3,12
2459,1,3,27,73,201,201,0,3,17
2460,1,3,24,66,201,201,0,3,25
2461,1,3,29,78,201,201,0,3,22
2462,1,3,34,93,201,201,0,3,31
2463,1,3,25,67,201,201,0,3,27
2464,1,3,33,90,201,201,0,3,36
2465,1,1,4,11,201,201,0,1,36
2466,1,2,5,13,201,201,0,2,41
2467,1,2,21,55,201,201,0,2,44
2468,1,1,9,21,201,201,0,1,45
2469,1,2,15,38,201,201,0,2,50
2470,1,2,28,77,201,201,0,2,58
2471,1,2,13,32,201,201,0,2,59
2472,1,2,22,58,201,201,0,2,71
2473,1,2,32,87,201,201,0,2,64
2474,1,1,17,43,201,201,0,1,78
2475,1,1,8,19,202,202,0,1,11
2476,1,2,13,32,202,202,0,2,14
2477,1,3,25,67,202,202,0,3,29
2478,1,3,23,63,202,202,0,3,25
2479,1,3,34,93,202,202,1,3,50
2480,0,0,26,70,202,202,0,2,35
2481,1,1,3,7,202,202,0,1,63
2482,1,2,32,87,202,202,1,2,47
2483,1,1,14,36,202,202,0,1,76
2484,1,1,30,83,202,202,1,1,69
2485,1,1,17,43,202,202,0,1,89
2486,1,1,19,49,202,202,1,1,83
2487,1,1,16,42,202,202,1,1,102
2488,1,1,9,21,202,202,0,1,91
2489,1,1,6,15,202,202,1,1,115
2490,1,1,4,11,202,202,1,1,118
2491,1,1,2,5,202,202,1,1,133
2492,1,1,7,18,202,202,1,1,136
2493,1,1,18,46,202,202,0,1,144
2494,1,1,12,31,202,202,1,1,145
2495,1,1,7,18,203,203,0,1,6
2496,1,2,32,87,203,203,0,2,2
2497,1,3,25,67,203,203,0,3,13
2498,1,3,23,63,203,203,0,3,7
2499,0,0,29,79,203,203,0,3,20
2500,1,2,21,55,203,203,0,2,14
2501,1,3,35,95,203,203,0,3,28
2502,1,3,24,66,203,203,0,3,18
2503,1,3,34,93,203,203,0,3,41
2504,1,3,27,73,203,203,0,3,23
2505,1,3,33,90,203,203,0,3,636
2506,1,2,28,77,203,203,0,2,42
2507,1,2,10,24,203,203,0,2,640
2508,1,1,4,11,203,203,0,1,53
2509,1,2,20,53,203,203,0,2,645
2510,1,1,30,83,203,203,0,1,57
2511,1,2,22,58,203,203,0,2,650
2512,1,1,12,31,203,203,0,1,62
2513,0,0,15,39,203,203,0,2,663
2514,1,1,16,42,203,203,0,1,70
2515,1,2,28,77,204,204,0,2,6
2516,1,3,33,90,204,204,0,3,5
2517,1,3,25,67,204,204,0,3,12
2518,1,3,24,66,204,204,0,3,9
2519,1,3,27,73,204,204,0,3,17
2520,0,0,34,91,204,204,0,3,14
2521,1,2,5,13,204,204,0,2,21
2522,1,3,35,95,204,204,0,3,20
2523,1,3,23,63,204,204,0,3,24
2524,1,3,29,78,204,204,0,3,27
2525,1,1,4,11,204,204,0,1,30
2526,0,0,13,33,204,204,0,2,31
2527,1,1,16,42,204,204,0,1,34
2528,1,2,22,58,204,204,0,2,34
2529,1,1,9,21,204,204,0,1,39
2530,1,2,15,38,204,204,0,2,40
2531,1,1,3,7,204,204,0,1,47
2532,1,2,32,87,204,204,0,2,45
2533,1,2,31,84,204,204,0,2,53
2534,1,1,2,5,204,204,0,1,50
2535,1,2,20,53,205,205,1,2,9
2536,1,1,6,15,205,205,1,1,12
2537,1,1,2,5,205,205,0,1,15
2538,1,2,5,13,205,205,0,2,18
2539,1,3,24,66,205,205,1,3,28
2540,1,2,21,55,205,205,1,2,65
2541,1,1,1,1,205,205,0,1,38
2542,1,2,31,84,205,205,1,2,93
2543,1,1,9,21,205,205,0,1,44
2544,1,2,28,77,205,205,0,2,206
2545,1,1,12,31,205,205,1,1,53
2546,1,1,30,83,205,205,1,1,228
2547,1,1,16,42,205,205,1,1,64
2548,1,1,19,49,205,205,0,1,240
2549,1,1,8,19,205,205,0,1,74
2550,1,2,32,87,205,205,1,2,268
2551,1,1,4,11,205,205,0,1,79
2552,1,1,7,18,205,205,0,1,274
2553,1,1,14,36,205,205,0,1,103
2554,1,1,17,43,205,205,0,1,290
2555,1,1,17,43,206,206,0,1,6
2556,1,2,11,27,206,206,1,2,10
2557,1,1,2,5,206,206,0,1,10
2558,1,2,32,87,206,206,0,2,16
2559,1,3,29,78,206,206,1,3,24
2560,1,2,22,58,206,206,0,2,23
2561,1,3,23,63,206,206,1,3,34
2562,1,2,10,24,206,206,0,2,29
2563,1,3,33,90,206,206,1,3,54
2564,1,2,26,69,206,206,1,2,40
2565,1,1,18,46,206,206,1,1,61
2566,1,1,30,83,206,206,0,1,47
2567,1,2,28,77,206,206,0,2,68
2568,1,3,27,73,206,206,1,3,57
2569,1,2,15,38,206,206,1,2,104
2570,1,1,7,18,206,206,0,1,62
2571,1,2,13,32,206,206,1,2,124
2572,1,1,4,11,206,206,0,1,66
2573,1,2,21,55,206,206,0,2,141
2574,1,1,12,31,206,206,1,1,87
2575,0,0,3,,207,207,0,,
2576,0,0,3,,207,207,0,,
2577,0,0,3,,207,207,0,,
2578,0,0,3,,207,207,0,,
2579,0,0,3,,207,207,0,,
2580,1,1,16,42,208,208,0,1,44
2581,1,2,31,84,208,208,0,2,48
2582,0,0,27,74,208,208,0,3,124
2583,1,2,15,38,208,208,0,2,70
2584,0,0,25,68,208,208,0,3,140
2585,0,0,5,12,208,208,0,2,83
2586,1,1,30,83,208,208,0,1,157
2587,1,1,9,21,208,208,0,1,152
2588,1,1,2,5,208,208,0,1,179
2589,1,1,4,11,208,208,0,1,186
2590,1,1,14,36,208,208,0,1,233
2591,0,0,12,30,208,208,0,1,239
2592,0,0,6,14,208,208,0,1,242
2593,0,0,1,3,208,208,0,1,253
2594,0,0,3,8,208,208,0,1,265
2595,0,0,7,17,208,208,0,1,271
2596,1,1,17,43,208,208,0,1,295
2597,0,0,19,50,208,208,0,1,289
2598,0,0,8,20,208,208,0,1,308
2599,0,0,18,48,208,208,0,1,356
2600,1,1,19,49,209,209,0,1,14
2601,1,2,28,77,209,209,0,2,19
2602,0,0,25,68,209,209,0,3,29
2603,1,2,32,87,209,209,0,2,29
2604,1,3,23,63,209,209,0,3,47
2605,0,0,33,88,209,209,0,3,51
2606,1,2,21,55,209,209,0,2,85
2607,1,1,14,36,209,209,0,1,68
2608,1,2,20,53,209,209,0,2,96
2609,1,1,3,7,209,209,0,1,78
2610,1,1,9,21,209,209,0,1,102
2611,1,1,30,83,209,209,0,1,105
2612,0,0,12,30,209,209,0,1,112
2613,1,1,8,19,209,209,0,1,119
2614,1,1,18,46,209,209,0,1,122
2615,0,0,1,3,209,209,0,1,124
2616,1,1,2,5,209,209,0,1,135
2617,1,1,6,15,209,209,0,1,133
2618,1,1,17,43,209,209,0,1,165
2619,1,1,16,42,209,209,0,1,144
2620,1,1,17,43,210,210,0,1,10
2621,0,0,26,71,210,210,0,2,10
2622,1,1,8,19,210,210,0,1,22
2623,0,0,5,12,210,210,0,2,19
2624,1,1,19,49,210,210,0,1,66
2625,1,2,11,27,210,210,0,2,32
2626,1,3,23,63,210,210,0,3,47
2627,0,0,27,72,210,210,0,3,59
2628,1,2,32,87,210,210,0,2,57
2629,0,0,34,91,210,210,0,3,84
2630,1,2,21,55,210,210,0,2,70
2631,0,0,24,,210,210,0,,
2632,1,3,29,78,211,211,0,3,13
2633,1,3,34,93,211,211,0,3,155
2634,1,2,11,27,211,211,0,2,18
2635,1,3,27,73,211,211,0,3,157
2636,0,0,21,,210,210,0,,
2637,1,2,21,55,211,211,0,2,158
2638,1,1,7,18,211,211,0,1,63
2639,1,2,28,77,211,211,0,2,167
2640,1,1,16,42,211,211,0,1,48
2641,1,2,5,13,211,211,0,2,177
2642,1,1,17,43,211,211,0,1,54
2643,0,0,15,,210,210,0,,
2644,1,2,15,38,211,211,1,2,58
2645,0,0,6,,210,210,0,,
2646,1,1,6,15,211,211,0,1,60
2647,1,1,7,18,210,210,0,1,108
2648,0,0,19,,211,211,0,,
2649,1,2,10,24,211,211,0,2,113
2650,0,0,9,,210,210,0,,
2651,0,0,20,,211,211,0,,
2652,1,2,20,53,210,210,0,2,69
2653,1,3,29,78,211,211,0,2,112
2654,1,3,29,78,210,210,0,3,79
2655,0,0,13,,211,211,0,,
2656,1,1,30,83,210,210,0,1,93
2657,0,0,8,,211,211,0,,
2658,0,0,8,20,212,212,0,1,27
2659,0,0,7,16,212,212,0,1,29
2660,1,1,30,83,212,212,1,1,57
2661,1,1,18,46,212,212,0,1,61
2662,0,0,5,12,212,212,0,2,69
2663,1,1,9,21,212,212,0,1,71
2664,1,2,22,58,212,212,0,2,97
2665,1,1,1,1,212,212,0,1,116
2666,1,1,2,5,212,212,0,1,265
2667,1,1,6,15,212,212,1,1,137
2668,1,1,4,11,212,212,0,1,284
2669,1,1,12,31,212,212,1,1,176
2670,1,1,14,36,212,212,0,1,305
2671,0,0,16,41,212,212,0,1,202
2672,1,1,17,43,212,212,0,1,344
2673,1,1,19,49,212,212,1,1,244
2674,1,1,3,7,212,212,0,1,361
2675,1,3,25,67,212,212,0,3,264
2676,1,2,11,27,212,212,1,2,384
2677,1,2,32,87,212,212,1,2,281
2678,1,1,9,21,213,213,0,1,10
2679,1,2,13,32,213,213,0,2,30
2680,1,3,33,90,213,213,1,3,31
2681,1,2,21,55,213,213,0,2,50
2682,1,3,27,73,213,213,1,3,50
2683,1,2,10,24,213,213,0,2,78
2684,1,1,7,18,213,213,0,1,62
2685,1,2,28,77,213,213,0,2,192
2686,1,1,19,49,213,213,0,1,78
2687,1,1,1,1,213,213,0,1,199
2688,1,1,18,46,213,213,0,1,92
2689,1,1,12,31,213,213,1,1,246
2690,1,1,8,19,213,213,0,1,104
2691,1,1,3,7,213,213,0,1,257
2692,1,1,4,11,213,213,0,1,116
2693,1,1,30,83,213,213,0,1,270
2694,1,1,14,36,213,213,0,1,127
2695,1,1,2,5,213,213,0,1,286
2696,1,1,6,15,213,213,0,1,141
2697,1,1,17,43,213,213,0,1,296
2698,1,1,14,36,214,214,0,1,11
2699,1,2,21,55,214,214,0,2,14
2700,1,3,35,95,214,214,1,3,59
2701,1,2,13,32,214,214,0,2,28
2702,1,3,29,78,214,214,1,3,87
2703,1,2,10,24,214,214,0,2,41
2704,1,3,24,66,214,214,1,3,112
2705,1,2,28,77,214,214,0,2,61
2706,1,3,25,67,214,214,0,3,131
2707,1,2,32,87,214,214,1,2,89
2708,1,1,16,42,214,214,0,1,141
2709,1,1,9,21,214,214,0,1,109
2710,1,1,3,7,214,214,0,1,152
2711,1,1,19,49,214,214,0,1,122
2712,1,1,18,46,214,214,0,1,163
2713,1,1,12,31,214,214,0,1,128
2714,1,1,1,1,214,214,0,1,170
2715,1,1,6,15,214,214,0,1,142
2716,1,1,2,5,214,214,0,1,188
2717,1,1,30,83,214,214,0,1,152
2718,1,1,6,15,215,215,1,1,26
2719,1,1,30,83,215,215,0,1,18
2720,1,2,31,84,215,215,0,2,42
2721,0,0,29,79,215,215,0,3,46
2722,1,2,20,53,215,215,0,2,61
2723,1,3,34,93,215,215,0,3,88
2724,1,2,10,24,215,215,0,2,77
2725,1,1,17,43,215,215,0,1,114
2726,1,1,1,1,215,215,0,1,88
2727,1,1,18,46,215,215,0,1,131
2728,0,0,12,30,215,215,0,1,101
2729,1,1,16,42,215,215,0,1,145
2730,1,1,8,19,215,215,0,1,112
2731,0,0,7,17,215,215,0,1,168
2732,1,1,2,5,215,215,0,1,130
2733,1,1,19,49,215,215,1,1,192
2734,1,1,9,21,215,215,0,1,144
2735,1,1,3,7,215,215,0,1,204
2736,0,0,4,10,215,215,0,1,164
2737,1,1,14,36,215,215,0,1,226
2738,1,1,18,46,216,216,0,1,37
2739,1,2,20,53,216,216,0,2,4
2740,1,3,23,63,216,216,1,3,63
2741,1,2,22,58,216,216,0,2,41
2742,1,3,34,93,216,216,0,3,72
2743,1,3,35,95,216,216,1,3,72
2744,1,2,31,84,216,216,0,2,89
2745,1,1,16,42,216,216,0,1,82
2746,1,1,7,18,216,216,0,1,98
2747,0,0,1,2,216,216,0,1,88
2748,1,1,6,15,216,216,0,1,116
2749,1,1,2,5,216,216,0,1,122
2750,1,1,9,21,216,216,0,1,128
2751,0,0,4,10,216,216,0,1,130
2752,1,1,3,7,216,216,0,1,149
2753,1,1,30,83,216,216,0,1,137
2754,1,1,19,49,216,216,0,1,158
2755,1,1,17,43,216,216,0,1,148
2756,0,0,12,30,216,216,0,1,166
2757,1,1,8,19,216,216,0,1,158
2758,1,1,8,19,217,217,0,1,2
2759,1,2,15,38,217,217,0,2,4
2760,1,3,24,66,217,217,0,3,6
2761,1,3,23,63,217,217,0,3,7
2762,1,3,25,67,217,217,0,3,8
2763,1,3,34,93,217,217,0,3,10
2764,1,3,33,90,217,217,0,3,12
2765,0,0,29,79,217,217,0,3,12
2766,1,2,31,84,217,217,0,2,16
2767,1,3,27,73,217,217,0,3,15
2768,1,3,35,95,217,217,0,3,20
2769,0,0,18,47,217,217,0,1,20
2770,1,1,19,49,217,217,0,1,25
2771,1,2,20,53,217,217,0,2,24
2772,1,1,3,7,217,217,0,1,28
2773,1,2,21,55,217,217,0,2,30
2774,1,2,13,32,217,217,0,2,34
2775,1,1,30,83,217,217,0,1,34
2776,1,2,10,24,217,217,0,2,37
2777,1,1,9,21,217,217,0,1,38
2778,1,1,9,21,218,218,0,1,21
2779,1,2,15,38,218,218,0,2,24
2780,1,3,25,67,218,218,0,3,36
2781,1,3,34,93,218,218,0,3,79
2782,1,2,20,53,218,218,0,2,80
2783,1,1,19,49,218,218,0,1,105
2784,1,1,17,43,218,218,0,1,144
2785,1,1,8,19,218,218,0,1,134
2786,0,0,3,8,218,218,0,1,158
2787,1,1,4,11,218,218,0,1,151
2788,1,1,2,5,218,218,0,1,190
2789,1,1,18,46,218,218,0,1,170
2790,1,1,14,36,218,218,0,1,203
2791,1,1,7,18,218,218,0,1,185
2792,1,1,12,31,218,218,0,1,247
2793,1,1,30,83,218,218,0,1,226
2794,1,1,1,1,218,218,0,1,272
2795,1,1,16,42,218,218,0,1,272
2796,1,1,6,15,218,218,0,1,280
2797,0,0,27,74,218,218,0,3,290
2798,1,2,13,32,219,219,0,2,18
2799,1,3,23,63,219,219,0,3,11
2800,1,3,24,66,219,219,1,3,50
2801,1,2,28,77,220,220,0,2,81
2802,0,0,17,,219,219,0,,
2803,1,1,8,19,221,221,0,1,8
2804,0,0,5,12,221,221,0,2,6
2805,1,1,17,43,221,221,0,1,6
2806,1,2,22,58,221,221,0,2,6
2807,0,0,35,94,221,221,0,3,6
2808,1,2,10,24,221,221,0,2,6
2809,1,3,29,78,221,221,0,3,6
2810,0,0,34,92,221,221,0,3,6
2811,1,2,31,84,221,221,0,2,6
2812,1,3,33,90,221,221,0,3,6
2813,1,3,25,67,221,221,0,3,6
2814,1,3,24,66,221,221,0,3,6
2815,0,0,27,74,221,221,0,3,6
2816,1,2,13,32,221,221,0,2,6
2817,1,3,23,63,221,221,0,3,6
2818,0,0,6,14,221,221,0,1,6
2819,0,0,1,3,221,221,0,1,6
2820,0,0,7,16,221,221,0,1,6
2821,1,1,9,21,221,221,0,1,6
2822,1,2,28,77,221,221,0,2,6
2823,0,0,35,96,222,222,0,3,25
2824,1,2,31,84,222,222,0,2,9
2825,1,3,27,73,222,222,0,3,32
2826,1,3,24,66,222,222,0,3,14
2827,1,3,29,78,222,222,0,3,40
2828,1,3,25,67,222,222,0,3,21
2829,1,3,33,90,222,222,0,3,51
2830,0,0,34,91,222,222,0,3,49
